,Job Title,Company,Experience,Salary,Requirements,Link
1050,Консультант/Бизнес-аналитик Microsoft Dynamics 365 for Finance and Operations,ТОО Анабасис Консалтинг,Без опыта,Not specified,Not specified,https://almaty.hh.kz/vacancy/107862309?hhtmFrom=vacancy_search_list
1051,System adminstrator,ТОО Sitek Caspian,Опыт 1-3 года,250 000 – 250 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/108115236?hhtmFrom=vacancy_search_list
1052,SMM-менеджер,ИП АРИС,Без опыта,Not specified,Not specified,https://almaty.hh.kz/vacancy/107511897?hhtmFrom=vacancy_search_list
1053,PHP-разработчик,ТОО OSU technology,Опыт 1-3 года,200 000 – 250 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/108527296?hhtmFrom=vacancy_search_list
1054,Программист 1С-Senior/Руководитель отдела разработки 1С,ТОО ВНЕДРЕНИЕ.KZ,Опыт 1-3 года,1 300 000 – 2 500 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/108786826?hhtmFrom=vacancy_search_list
1055,Помощник системного администратора,ТОО EXCELLENT IT,Опыт 1-3 года,80 000 – 150 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/107690299?hhtmFrom=vacancy_search_list
1056,Тестировщик junior,ТОО Bass-Technology,Опыт 1-3 года,150 000 – 150 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/107497311?hhtmFrom=vacancy_search_list
1057,Senior developer Team-leader level,ТОО CodiPlay,Опыт 3-6 лет,Not specified,Not specified,https://almaty.hh.kz/vacancy/108657019?hhtmFrom=vacancy_search_list
1058,Технический директор,ТОО Lynks Property Management (Линкс Проперти Менеджмент),Опыт более 6&nbsp;лет,Not specified,Not specified,https://almaty.hh.kz/vacancy/107645572?hhtmFrom=vacancy_search_list
1059,Middle DevOps Engineer,ЧАСТНАЯ КОМПАНИЯ MD KZ LTD.,Опыт 3-6 лет,от 2 500 $ на руки,Not specified,https://almaty.hh.kz/vacancy/108664119?hhtmFrom=vacancy_search_list
1060,Senior DevOps Engineer,ТОО ОВ КАЗАХСТАН,Опыт более 6&nbsp;лет,Not specified,Not specified,https://almaty.hh.kz/vacancy/108765033?hhtmFrom=vacancy_search_list
1061,IT运维支持员 (IT technical support specialist - Chinese speaking),АО Торгово-промышленный Банк Китая в городе Алматы ICBC,Опыт 3-6 лет,Not specified,Not specified,https://almaty.hh.kz/vacancy/107969527?hhtmFrom=vacancy_search_list
1062,Разработчик 1С Битрикс,ТОО Аврора Сервис,Без опыта,от 400 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/108811861?hhtmFrom=vacancy_search_list
1063,IT-специалист,ТОО Almatytrade,Опыт 1-3 года,от 300 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/107671236?hhtmFrom=vacancy_search_list
1064,Senior Backend Developer,ТОО Baraholka-Express.kz,Опыт более 6&nbsp;лет,от 1 200 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/107516254?hhtmFrom=vacancy_search_list
1065,Преподаватель информатики,ИП ЧАРСКАЯ В.А,Опыт 1-3 года,150 000 – 200 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/108020023?hhtmFrom=vacancy_search_list
1066,Системный администратор,ТОО BESTPROFI,Опыт 1-3 года,от 250 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/108412618?hhtmFrom=vacancy_search_list
1067,"FP&A Analyst, Finance Department",ТОО KPMG,Опыт 3-6 лет,Not specified,Not specified,https://almaty.hh.kz/vacancy/108652669?hhtmFrom=vacancy_search_list
1068,Помощник заведующего склада (1C в зоне приемки),ТОО Balbobek Group,Опыт 1-3 года,200 000 – 250 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/108032366?hhtmFrom=vacancy_search_list
1069,Администратор платформы MetaTrader 5,ТОО НеоСтрой Азия,Опыт 3-6 лет,от 1 500 $ на руки,Not specified,https://almaty.hh.kz/vacancy/108137991?hhtmFrom=vacancy_search_list
1070,Специалист технического отдела в сфере GPS мониторинга,ТОО DELTA CONTROL SYSTEMS,Опыт 1-3 года,270 000 – 350 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/107784193?hhtmFrom=vacancy_search_list
1071,Программист 1С,ТОО Caspi soft,Опыт 3-6 лет,700 000 – 1 000 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/108031612?hhtmFrom=vacancy_search_list
1072,Technical Support Engineer (L1),ООО IDT Technologies,Опыт 1-3 года,Not specified,Not specified,https://almaty.hh.kz/vacancy/107528009?hhtmFrom=vacancy_search_list
1073,Flutter-разработчик,ТОО АТЛАС Мира,Опыт 1-3 года,Not specified,Not specified,https://almaty.hh.kz/vacancy/107881187?hhtmFrom=vacancy_search_list
1074,Технический директор (CTO),ТОО ASADAL PAY,Опыт 1-3 года,от 800 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/108249061?hhtmFrom=vacancy_search_list
1075,BackEnd middle/ middle+,ТОО initkz,Опыт 1-3 года,от 300 000 ₸ до вычета налогов,Not specified,https://almaty.hh.kz/vacancy/108444883?hhtmFrom=vacancy_search_list
1076,Dynamics 365 CRM Developer (стажер),ТОО Авара Ай Ти Казахстан,Опыт 1-3 года,Not specified,Not specified,https://almaty.hh.kz/vacancy/107528695?hhtmFrom=vacancy_search_list
1077,Технический специалист,ТОО ТАНГЕНС,Опыт 1-3 года,от 250 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/108507937?hhtmFrom=vacancy_search_list
1078,Руководитель ИТ-проектов,ТОО Лаборатория цифрового маркетинга,Опыт 1-3 года,500 000 – 900 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/107577422?hhtmFrom=vacancy_search_list
1079,1С разработчик,ТОО TUMODO TRAVEL TECHNOLOGIES,Опыт 1-3 года,Not specified,Not specified,https://almaty.hh.kz/vacancy/108622397?hhtmFrom=vacancy_search_list
1080,DevOps Engineer,ИП Жансая Абдикарим,Опыт 1-3 года,от 500 000 ₸ до вычета налогов,Not specified,https://almaty.hh.kz/vacancy/107590297?hhtmFrom=vacancy_search_list
1081,Эксперт по сетям SS7/ОКС7,ТОО PingOcean (ПингОушен),Опыт 1-3 года,Not specified,Not specified,https://almaty.hh.kz/vacancy/107592741?hhtmFrom=vacancy_search_list
1082,Специалист службы технической поддержки,ТОО Star Soft,Без опыта,150 000 – 300 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/108175701?hhtmFrom=vacancy_search_list
1083,Ученик сервисного инженера по ремонту медицинской техники,ТОО Интермедика Алматы,Опыт 1-3 года,Not specified,Not specified,https://almaty.hh.kz/vacancy/107701931?hhtmFrom=vacancy_search_list
1084,Специалист службы технической поддержки,ТОО РОЗТЕХ,Без опыта,120 000 – 230 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/107629098?hhtmFrom=vacancy_search_list
1085,Backend-разработчик,ТОО Mybuh.kz,Опыт 3-6 лет,400 000 – 800 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/107864742?hhtmFrom=vacancy_search_list
1086,Техник,ТОО Ирбис Мониторинг,Опыт 1-3 года,от 150 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/107614213?hhtmFrom=vacancy_search_list
1087,Инженер-программист,ТОО Инжиниринговая компания ЮгПромГаз,Опыт 1-3 года,Not specified,Not specified,https://almaty.hh.kz/vacancy/107639500?hhtmFrom=vacancy_search_list
1088,Консультант 1С - Регл. блок техническая поддержка,ТОО SMARTCO SOLUTIONS,Без опыта,от 500 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/107541234?hhtmFrom=vacancy_search_list
1089,Инженер технической поддержки,ТОО ОВ КАЗАХСТАН,Опыт 1-3 года,Not specified,Not specified,https://almaty.hh.kz/vacancy/108455795?hhtmFrom=vacancy_search_list
1090,"Back-end Разработчик (Node.js/NestJS, PostgreSQL, Redis, RabbitMQ/Kafka)",ТОО Business Applications Solutions,Опыт 3-6 лет,Not specified,Not specified,https://almaty.hh.kz/vacancy/108655995?hhtmFrom=vacancy_search_list
1091,Специалист технической поддержки,ТОО TP-LINK Kazakhstan,Опыт 3-6 лет,220 000 – 320 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/107782234?hhtmFrom=vacancy_search_list
1092,Системный администратор,ТОО Синопек Казахстан Энерджи,Опыт 3-6 лет,Not specified,Not specified,https://almaty.hh.kz/vacancy/107331787?hhtmFrom=vacancy_search_list
1093,Програмист 1С,ТОО UniHub Platform,Опыт 1-3 года,300 000 – 600 000 ₸ до вычета налогов,Not specified,https://almaty.hh.kz/vacancy/107826031?hhtmFrom=vacancy_search_list
1094,Монтажник слаботочных систем,ТОО BestIt,Опыт 1-3 года,от 300 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/108771243?hhtmFrom=vacancy_search_list
1095,Главный системный администратор,ТОО ОТИС,Опыт 1-3 года,от 350 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/108100205?hhtmFrom=vacancy_search_list
1096,Специалист технической поддержки,ТОО Бау-Лэнд,Без опыта,до 250 000 ₸ до вычета налогов,Not specified,https://almaty.hh.kz/vacancy/108020302?hhtmFrom=vacancy_search_list
1097,Head of Data Analyst,ТОО Arbuz Group (Арбуз Груп),Опыт 3-6 лет,Not specified,Not specified,https://almaty.hh.kz/vacancy/107692430?hhtmFrom=vacancy_search_list
1098,Преподаватель в Международную школу программирования,ТОО SHAKUR A,Без опыта,250 000 – 500 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/107985271?hhtmFrom=vacancy_search_list
1099,Специалист технической поддержки,ТОО Бюро по работе с должниками,Опыт 1-3 года,от 250 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/107695230?hhtmFrom=vacancy_search_list
1100,IT Engineer,ТОО UMV KAZ (ЮМВ КАЗ),Опыт 1-3 года,до 336 000 ₸ до вычета налогов,Not specified,https://almaty.hh.kz/vacancy/107738332?hhtmFrom=vacancy_search_list
1101,1С профессионал,ИП IT DOC,Опыт 1-3 года,100 000 – 300 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/107962347?hhtmFrom=vacancy_search_list
1102,Backend Java разработчик,ТОО PayGate (ПэйГейт),Опыт 3-6 лет,500 000 – 800 000 ₸ до вычета налогов,Not specified,https://almaty.hh.kz/vacancy/108275335?hhtmFrom=vacancy_search_list
1103,Senior Backend Developer,ТОО Вериграм,Опыт 3-6 лет,Not specified,Not specified,https://almaty.hh.kz/vacancy/107833480?hhtmFrom=vacancy_search_list
1104,PHP Веб Программист / Backend Разработчик,Университет Туран,Опыт 1-3 года,от 500 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/107916766?hhtmFrom=vacancy_search_list
1105,Flutter-разработчик,ТОО NAVI-AVA,Опыт 1-3 года,150 000 – 200 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/108137333?hhtmFrom=vacancy_search_list
1106,IT специалист по техническому сопровождению системы,ИП IQSAT,Без опыта,от 70 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/107539790?hhtmFrom=vacancy_search_list
1107,Data scientist middle,Публичная Компания «Freedom Finance Global PLC»,Опыт 3-6 лет,Not specified,Not specified,https://almaty.hh.kz/vacancy/107680273?hhtmFrom=vacancy_search_list
1108,PHP-разработчик для стартапа,ИП Kamnedsoft,Опыт 3-6 лет,750 000 – 750 001 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/107594561?hhtmFrom=vacancy_search_list
1109,Разработчик ПО для встраиваемых систем (embedded) STM32/Cortex-M,ТОО Орион Система,Опыт 3-6 лет,Not specified,Not specified,https://almaty.hh.kz/vacancy/107643141?hhtmFrom=vacancy_search_list
1110,Программист 1C,ТОО ДНА Фарватер,Опыт более 6&nbsp;лет,300 000 – 800 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/107762636?hhtmFrom=vacancy_search_list
1111,Ведущий специалист управления разработки кредитных сервисов,"Евразийский банк, АО",Опыт 1-3 года,Not specified,Not specified,https://almaty.hh.kz/vacancy/108404177?hhtmFrom=vacancy_search_list
1112,Senior DevOps Engineer / SRE / Architect,Super Dispatch (ООО Software Transport),Опыт более 6&nbsp;лет,4 500 – 6 500 $ до вычета налогов,Not specified,https://almaty.hh.kz/vacancy/107997377?hhtmFrom=vacancy_search_list
1113,Ментор разработчик,ИП Жансая Жанатбеккызы,Опыт 1-3 года,100 000 – 200 000 ₸ на руки,Not specified,https://almaty.hh.kz/vacancy/108211239?hhtmFrom=vacancy_search_list
