Job Title;Company;Experience;Salary;Link
Тестировщик;ТОО Spark Логистика;Опыт 1-3 года;300 000 – 400 000 ₸ до вычета налогов;https://almaty.hh.kz/vacancy/107632689?hhtmFrom=vacancy_search_list
Системный администратор;ТОО 4TECH;Опыт 1-3 года;300 000 – 500 000 ₸ на руки;https://almaty.hh.kz/vacancy/107693381?hhtmFrom=vacancy_search_list
Сетевой инженер;ТОО BigData Lab;Опыт 1-3 года;до 400 000 ₸ на руки;https://almaty.hh.kz/vacancy/108484994?hhtmFrom=vacancy_search_list
Тестировщик ПО;ТОО InformConsulting;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/107938348?hhtmFrom=vacancy_search_list
Программист-разработчик PHP;ТОО Paloma365;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/108588333?hhtmFrom=vacancy_search_list
Разработчик коммерческих проектов на Angular;ТОО Alpha-Safety;Опыт 3-6 лет;800 000 – 1 800 000 ₸ до вычета налогов;https://almaty.hh.kz/vacancy/108649838?hhtmFrom=vacancy_search_list
QA специалист (Проектная работа);ТОО Home Labs;Опыт 1-3 года;до 150 000 ₸ до вычета налогов;https://almaty.hh.kz/vacancy/107842831?hhtmFrom=vacancy_search_list
Специалист по внедрению искусственного интеллекта в бизнес ( удаленно);ИП Online medics;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108375967?hhtmFrom=vacancy_search_list
Специалист технической поддержки Битрикс24;ТОО IG Space;Опыт 1-3 года;200 000 – 300 000 ₸ на руки;https://almaty.hh.kz/vacancy/108391832?hhtmFrom=vacancy_search_list
Full Stack Java Developer;ИП Graysar;Опыт 3-6 лет;1 000 000 – 1 500 000 ₸ на руки;https://almaty.hh.kz/vacancy/108640318?hhtmFrom=vacancy_search_list
Системный администратор;ТОО PRO ASSISTANCE;Без опыта;до 110 000 ₸ на руки;https://almaty.hh.kz/vacancy/107569055?hhtmFrom=vacancy_search_list
Специалист по информационной безопасности;КГП на ПХВ «Алматы паркинг» Управления городской мобильности города Алматы;Опыт 1-3 года;до 450 000 ₸ до вычета налогов;https://almaty.hh.kz/vacancy/108609096?hhtmFrom=vacancy_search_list
Strong Middle front-end Vue3 разработчик;ТОО RM & COMPANY;Опыт 1-3 года;от 650 000 ₸ на руки;https://almaty.hh.kz/vacancy/108592151?hhtmFrom=vacancy_search_list
Специалист технической поддержки;ТОО Султаниязов А.Ж. ( easyCRM );Без опыта;от 150 000 ₸ до вычета налогов;https://almaty.hh.kz/vacancy/108749721?hhtmFrom=vacancy_search_list
Помошник системного администратора;ТОО OK Computer, ТОО;Опыт 1-3 года;200 000 – 250 000 ₸ на руки;https://almaty.hh.kz/vacancy/107860483?hhtmFrom=vacancy_search_list
IT-специалист (Сервис-техник);ТОО ALMALIC.kz;Без опыта;240 000 – 300 000 ₸ на руки;https://almaty.hh.kz/vacancy/107295896?hhtmFrom=vacancy_search_list
Инженер-программист;ТОО Technoguard (Техногард);Опыт 1-3 года;от 350 000 ₸ на руки;https://almaty.hh.kz/vacancy/108784788?hhtmFrom=vacancy_search_list
Инженер по компьютерам;ТОО СК Держава Гарант;Опыт 1-3 года;250 000 – 350 000 ₸ до вычета налогов;https://almaty.hh.kz/vacancy/108102202?hhtmFrom=vacancy_search_list
Lead QA Engineer;ТОО ТОР-МЕДИА;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/108835959?hhtmFrom=vacancy_search_list
C#/.NET-разработчик;ТОО Mplat;Опыт 1-3 года;от 800 000 ₸ на руки;https://almaty.hh.kz/vacancy/108432905?hhtmFrom=vacancy_search_list
Middle/Senior QA Engineer;ТОО MyCar Group;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108452850?hhtmFrom=vacancy_search_list
Системный администратор, партнер;ИП MadRules;Опыт 1-3 года;200 000 – 250 000 ₸ на руки;https://almaty.hh.kz/vacancy/108448834?hhtmFrom=vacancy_search_list
QA Mobile Engineer;ТОО Region LLC;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/107614248?hhtmFrom=vacancy_search_list
Gameplay Programmer (Roblox);ИП WEEKEND PROJECTS;Опыт 1-3 года;700 000 – 1 000 000 ₸ на руки;https://almaty.hh.kz/vacancy/108740952?hhtmFrom=vacancy_search_list
Веб-разработчик;ИП MediaPeace;Опыт 3-6 лет;300 000 – 1 200 000 ₸ на руки;https://almaty.hh.kz/vacancy/107880805?hhtmFrom=vacancy_search_list
ML-инженер (ML Engineer / Data Scientist);GuardinAI, Inc;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108218587?hhtmFrom=vacancy_search_list
Network Engineer;ТОО Richfit International;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/108443749?hhtmFrom=vacancy_search_list
Администратор информационных технологий;Алматинский Завод Тяжелого Машиностроения, АО;Опыт 1-3 года;от 250 000 ₸ до вычета налогов;https://almaty.hh.kz/vacancy/108770103?hhtmFrom=vacancy_search_list
Проектный менеджер IT;АО Казахстанский фонд гарантирования депозитов;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/108749227?hhtmFrom=vacancy_search_list
Специалист службы поддержки (S1/S2);ТОО DAR tech;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108804829?hhtmFrom=vacancy_search_list
Специалист IT отдела;ТОО GORILLA ASIA (ГОРИЛЛА АЗИЯ);Опыт 1-3 года;до 370 000 ₸ на руки;https://almaty.hh.kz/vacancy/108156144?hhtmFrom=vacancy_search_list
Senior QA Engineer;Super Dispatch (ООО Software Transport);Опыт 3-6 лет;2 000 – 3 400 $ до вычета налогов;https://almaty.hh.kz/vacancy/108407161?hhtmFrom=vacancy_search_list
Системный администратор;ТОО Lanmaster.kz;Опыт 1-3 года;от 300 000 ₸ на руки;https://almaty.hh.kz/vacancy/108256178?hhtmFrom=vacancy_search_list
Data Scientist;ТОО IT Space Apps;Опыт 1-3 года;от 500 000 ₸ на руки;https://almaty.hh.kz/vacancy/107653589?hhtmFrom=vacancy_search_list
Системный администратор;ТОО Розан Азия;Опыт 3-6 лет;от 200 000 ₸ на руки;https://almaty.hh.kz/vacancy/108585781?hhtmFrom=vacancy_search_list
Инженер-программист (Инженер АСУТП);ТОО VECTOR SOLUTIONS KZ;Опыт 3-6 лет;от 1 000 000 ₸ на руки;https://almaty.hh.kz/vacancy/108050097?hhtmFrom=vacancy_search_list
IT-специалист;ТОО Lake Farm;Опыт 1-3 года;от 300 000 ₸ на руки;https://almaty.hh.kz/vacancy/108411599?hhtmFrom=vacancy_search_list
FullStack Web - разработчик;ТОО Net Light Lab;Опыт 1-3 года;до 400 000 ₸ на руки;https://almaty.hh.kz/vacancy/108472572?hhtmFrom=vacancy_search_list
IT-инженер;ТОО Begemot Almaty;Опыт 1-3 года;250 000 – 250 000 ₸ на руки;https://almaty.hh.kz/vacancy/108439848?hhtmFrom=vacancy_search_list
Системный администратор;Учреждение Школа-интернат-колледж имени Сулеймана Демиреля;Опыт 1-3 года;300 000 – 400 000 ₸ на руки;https://almaty.hh.kz/vacancy/108311448?hhtmFrom=vacancy_search_list
Руководитель отдела IT-инфраструктуры;ТОО EcoGenMedia;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/107935966?hhtmFrom=vacancy_search_list
Консультант/Бизнес-аналитик Microsoft Dynamics 365 for Finance and Operations;ТОО Анабасис Консалтинг;Без опыта;Not specified;https://almaty.hh.kz/vacancy/107862309?hhtmFrom=vacancy_search_list
System adminstrator;ТОО Sitek Caspian;Опыт 1-3 года;250 000 – 250 000 ₸ на руки;https://almaty.hh.kz/vacancy/108115236?hhtmFrom=vacancy_search_list
SMM-менеджер;ИП АРИС;Без опыта;Not specified;https://almaty.hh.kz/vacancy/107511897?hhtmFrom=vacancy_search_list
PHP-разработчик;ТОО OSU technology;Опыт 1-3 года;200 000 – 250 000 ₸ на руки;https://almaty.hh.kz/vacancy/108527296?hhtmFrom=vacancy_search_list
Программист 1С-Senior/Руководитель отдела разработки 1С;ТОО ВНЕДРЕНИЕ.KZ;Опыт 1-3 года;1 300 000 – 2 500 000 ₸ на руки;https://almaty.hh.kz/vacancy/108786826?hhtmFrom=vacancy_search_list
Помощник системного администратора;ТОО EXCELLENT IT;Опыт 1-3 года;80 000 – 150 000 ₸ на руки;https://almaty.hh.kz/vacancy/107690299?hhtmFrom=vacancy_search_list
Тестировщик junior;ТОО Bass-Technology;Опыт 1-3 года;150 000 – 150 000 ₸ на руки;https://almaty.hh.kz/vacancy/107497311?hhtmFrom=vacancy_search_list
Senior developer Team-leader level;ТОО CodiPlay;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/108657019?hhtmFrom=vacancy_search_list
Технический директор;ТОО Lynks Property Management (Линкс Проперти Менеджмент);"Опыт более 6&nbsp;лет";Not specified;https://almaty.hh.kz/vacancy/107645572?hhtmFrom=vacancy_search_list
Middle DevOps Engineer;ЧАСТНАЯ КОМПАНИЯ MD KZ LTD.;Опыт 3-6 лет;от 2 500 $ на руки;https://almaty.hh.kz/vacancy/108664119?hhtmFrom=vacancy_search_list
Senior DevOps Engineer;ТОО ОВ КАЗАХСТАН;"Опыт более 6&nbsp;лет";Not specified;https://almaty.hh.kz/vacancy/108765033?hhtmFrom=vacancy_search_list
IT运维支持员 (IT technical support specialist - Chinese speaking);АО Торгово-промышленный Банк Китая в городе Алматы ICBC;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/107969527?hhtmFrom=vacancy_search_list
Разработчик 1С Битрикс;ТОО Аврора Сервис;Без опыта;от 400 000 ₸ на руки;https://almaty.hh.kz/vacancy/108811861?hhtmFrom=vacancy_search_list
IT-специалист;ТОО Almatytrade;Опыт 1-3 года;от 300 000 ₸ на руки;https://almaty.hh.kz/vacancy/107671236?hhtmFrom=vacancy_search_list
Senior Backend Developer;ТОО Baraholka-Express.kz;"Опыт более 6&nbsp;лет";от 1 200 000 ₸ на руки;https://almaty.hh.kz/vacancy/107516254?hhtmFrom=vacancy_search_list
Преподаватель информатики;ИП ЧАРСКАЯ В.А;Опыт 1-3 года;150 000 – 200 000 ₸ на руки;https://almaty.hh.kz/vacancy/108020023?hhtmFrom=vacancy_search_list
Системный администратор;ТОО BESTPROFI;Опыт 1-3 года;от 250 000 ₸ на руки;https://almaty.hh.kz/vacancy/108412618?hhtmFrom=vacancy_search_list
FP&A Analyst, Finance Department;ТОО KPMG;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/108652669?hhtmFrom=vacancy_search_list
Помощник заведующего склада (1C в зоне приемки);ТОО Balbobek Group;Опыт 1-3 года;200 000 – 250 000 ₸ на руки;https://almaty.hh.kz/vacancy/108032366?hhtmFrom=vacancy_search_list
Администратор платформы MetaTrader 5;ТОО НеоСтрой Азия;Опыт 3-6 лет;от 1 500 $ на руки;https://almaty.hh.kz/vacancy/108137991?hhtmFrom=vacancy_search_list
Специалист технического отдела в сфере GPS мониторинга;ТОО DELTA CONTROL SYSTEMS;Опыт 1-3 года;270 000 – 350 000 ₸ на руки;https://almaty.hh.kz/vacancy/107784193?hhtmFrom=vacancy_search_list
Программист 1С;ТОО Caspi soft;Опыт 3-6 лет;700 000 – 1 000 000 ₸ на руки;https://almaty.hh.kz/vacancy/108031612?hhtmFrom=vacancy_search_list
Technical Support Engineer (L1);ООО IDT Technologies;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/107528009?hhtmFrom=vacancy_search_list
Flutter-разработчик;ТОО АТЛАС Мира;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/107881187?hhtmFrom=vacancy_search_list
Технический директор (CTO);ТОО ASADAL PAY;Опыт 1-3 года;от 800 000 ₸ на руки;https://almaty.hh.kz/vacancy/108249061?hhtmFrom=vacancy_search_list
BackEnd middle/ middle+;ТОО initkz;Опыт 1-3 года;от 300 000 ₸ до вычета налогов;https://almaty.hh.kz/vacancy/108444883?hhtmFrom=vacancy_search_list
Dynamics 365 CRM Developer (стажер);ТОО Авара Ай Ти Казахстан;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/107528695?hhtmFrom=vacancy_search_list
Технический специалист;ТОО ТАНГЕНС;Опыт 1-3 года;от 250 000 ₸ на руки;https://almaty.hh.kz/vacancy/108507937?hhtmFrom=vacancy_search_list
Руководитель ИТ-проектов;ТОО Лаборатория цифрового маркетинга;Опыт 1-3 года;500 000 – 900 000 ₸ на руки;https://almaty.hh.kz/vacancy/107577422?hhtmFrom=vacancy_search_list
1С разработчик;ТОО TUMODO TRAVEL TECHNOLOGIES;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108622397?hhtmFrom=vacancy_search_list
DevOps Engineer;ИП Жансая Абдикарим;Опыт 1-3 года;от 500 000 ₸ до вычета налогов;https://almaty.hh.kz/vacancy/107590297?hhtmFrom=vacancy_search_list
